tSchool;Schooljaar;Profiel;Geslacht;Examenkandidaten;Geslaagden;Slaagpercentage
44. 20151-31RY-000;21-22;N&G;Vrouw;13;12;92.3
44. 20151-31RY-000;21-22;N&T/N&G;Man;21;20;95.2
44. 20151-31RY-000;21-22;N&T/N&G;Vrouw;8;7;87.5
44. 20151-31RY-000;22-23;C&M;Vrouw;12;10;83.3
44. 20151-31RY-000;22-23;E&M;Man;13;9;69.2
44. 20151-31RY-000;22-23;E&M;Vrouw;10;9;90.0
44. 20151-31RY-000;22-23;N&G;Vrouw;11;9;81.8
44. 20151-31RY-000;22-23;N&T;Man;7;7;100.0
44. 20151-31RY-000;22-23;N&T/N&G;Man;9;7;77.8
44. 20151-31RY-000;22-23;N&T/N&G;Vrouw;15;14;93.3
44. 20151-31RY-000;23-24;C&M;Vrouw;9;8;88.9
44. 20151-31RY-000;23-24;E&M;Man;10;10;100.0
44. 20151-31RY-000;23-24;E&M/C&M;Vrouw;8;8;100.0
44. 20151-31RY-000;23-24;N&G;Man;6;6;100.0
44. 20151-31RY-000;23-24;N&G;Vrouw;6;6;100.0
44. 20151-31RY-000;23-24;N&T;Man;9;7;77.8
44. 20151-31RY-000;23-24;N&T;Vrouw;5;;80.0
44. 20151-31RY-000;23-24;N&T/N&G;Man;12;12;100.0
44. 20151-31RY-000;23-24;N&T/N&G;Vrouw;10;8;80.0
44. 20151-31RY-000;24-25;E&M;Man;8;7;87.5
44. 20151-31RY-000;24-25;E&M/C&M;Man;6;6;100.0
44. 20151-31RY-000;24-25;E&M/C&M;Vrouw;5;5;100.0
44. 20151-31RY-000;24-25;N&G;Man;9;8;88.9
44. 20151-31RY-000;24-25;N&G;Vrouw;6;6;100.0
44. 20151-31RY-000;24-25;N&T;Man;6;6;100.0
44. 20151-31RY-000;24-25;N&T/N&G;Man;12;12;100.0
44. 20151-31RY-000;24-25;N&T/N&G;Vrouw;13;13;100.0
45. 99048-19HV-000;21-22;C&M;Man;7;;57.1
45. 99048-19HV-000;21-22;C&M;Vrouw;6;;66.7
45. 99048-19HV-000;21-22;E&M;Man;14;11;78.6
45. 99048-19HV-000;21-22;E&M;Vrouw;13;11;84.6
45. 99048-19HV-000;21-22;E&M/C&M;Man;0;0;0.0
45. 99048-19HV-000;21-22;N&G;Man;7;6;85.7
45. 99048-19HV-000;21-22;N&G;Vrouw;6;;33.3
45. 99048-19HV-000;21-22;N&T;Man;7;7;100.0
45. 99048-19HV-000;21-22;N&T/E&M;Man;0;0;0.0
45. 99048-19HV-000;21-22;N&T/E&M;Vrouw;0;0;0.0
45. 99048-19HV-000;21-22;N&T/N&G;Vrouw;10;9;90.0
45. 99048-19HV-000;22-23;E&M;Man;10;7;70.0
45. 99048-19HV-000;22-23;E&M;Vrouw;8;5;62.5
45. 99048-19HV-000;22-23;E&M/C&M;Man;0;0;0.0
45. 99048-19HV-000;22-23;N&G;Vrouw;18;13;72.2
45. 99048-19HV-000;22-23;N&T;Man;6;6;100.0
45. 99048-19HV-000;22-23;N&T/E&M;Man;0;0;0.0
45. 99048-19HV-000;22-23;N&T/E&M;Vrouw;0;0;0.0
45. 99048-19HV-000;22-23;N&T/N&G;Man;9;8;88.9
45. 99048-19HV-000;22-23;N&T/N&G;Vrouw;6;5;83.3
45. 99048-19HV-000;23-24;C&M;Vrouw;10;7;70.0
45. 99048-19HV-000;23-24;E&M;Man;17;13;76.5
45. 99048-19HV-000;23-24;E&M;Vrouw;6;;66.7
45. 99048-19HV-000;23-24;N&G;Vrouw;17;8;47.1
45. 99048-19HV-000;23-24;N&T;Man;5;5;100.0
45. 99048-19HV-000;23-24;N&T;Vrouw;5;5;100.0
45. 99048-19HV-000;23-24;N&T/E&M;Man;0;0;0.0
45. 99048-19HV-000;23-24;N&T/E&M;Vrouw;0;0;0.0
45. 99048-19HV-000;23-24;N&T/N&G;Man;13;12;92.3
45. 99048-19HV-000;23-24;N&T/N&G;Vrouw;7;7;100.0
45. 99048-19HV-000;24-25;C&M;Man;;0;0.0
45. 99048-19HV-000;24-25;C&M;Vrouw;8;7;87.5
45. 99048-19HV-000;24-25;E&M;Man;17;15;88.2
45. 99048-19HV-000;24-25;E&M;Vrouw;6;;66.7
45. 99048-19HV-000;24-25;N&G;Vrouw;5;;80.0
45. 99048-19HV-000;24-25;N&T;Man;6;6;100.0
45. 99048-19HV-000;24-25;N&T/E&M;Vrouw;0;0;0.0
45. 99048-19HV-000;24-25;N&T/N&G;Man;6;5;83.3
45. 99048-19HV-000;24-25;N&T/N&G;Vrouw;7;7;100.0
46. 41298-02VO-000;21-22;E&M;Man;5;5;100.0
46. 41298-02VO-000;21-22;E&M/C&M;Man;14;14;100.0
46. 41298-02VO-000;21-22;E&M/C&M;Vrouw;15;15;100.0
46. 41298-02VO-000;21-22;N&G;Vrouw;7;6;85.7
46. 41298-02VO-000;21-22;N&G/C&M;Man;0;0;0.0
46. 41298-02VO-000;21-22;N&G/C&M;Vrouw;0;0;0.0
46. 41298-02VO-000;21-22;N&T;Man;8;8;100.0
46. 41298-02VO-000;21-22;N&T;Vrouw;0;0;0.0
46. 41298-02VO-000;21-22;N&T/E&M;Man;0;0;0.0
46. 41298-02VO-000;21-22;N&T/N&G;Man;24;24;100.0
46. 41298-02VO-000;21-22;N&T/N&G;Vrouw;13;12;92.3
46. 41298-02VO-000;22-23;C&M;Vrouw;6;6;100.0
46. 41298-02VO-000;22-23;E&M;Vrouw;0;0;0.0
46. 41298-02VO-000;22-23;E&M/C&M;Man;21;19;90.5
46. 41298-02VO-000;22-23;E&M/C&M;Vrouw;14;11;78.6
46. 41298-02VO-000;22-23;N&G/C&M;Man;0;0;0.0
46. 41298-02VO-000;22-23;N&G/C&M;Vrouw;0;0;0.0
46. 41298-02VO-000;22-23;N&T;Man;9;9;100.0
46. 41298-02VO-000;22-23;N&T;Vrouw;7;7;100.0
46. 41298-02VO-000;22-23;N&T/E&M;Man;0;0;0.0
46. 41298-02VO-000;22-23;N&T/E&M;Vrouw;0;0;0.0
46. 41298-02VO-000;22-23;N&T/N&G;Man;31;28;90.3
46. 41298-02VO-000;22-23;N&T/N&G;Vrouw;22;22;100.0
46. 41298-02VO-000;23-24;C&M;Man;0;0;0.0
46. 41298-02VO-000;23-24;E&M;Man;5;5;100.0
46. 41298-02VO-000;23-24;E&M/C&M;Man;6;5;83.3
46. 41298-02VO-000;23-24;E&M/C&M;Vrouw;9;7;77.8
46. 41298-02VO-000;23-24;N&G;Man;6;6;100.0
46. 41298-02VO-000;23-24;N&G;Vrouw;6;6;100.0
46. 41298-02VO-000;23-24;N&G/C&M;Man;0;0;0.0
46. 41298-02VO-000;23-24;N&G/C&M;Vrouw;0;0;0.0
46. 41298-02VO-000;23-24;N&T;Man;9;8;88.9
46. 41298-02VO-000;23-24;N&T/E&M;Man;0;0;0.0
46. 41298-02VO-000;23-24;N&T/E&M;Vrouw;0;0;0.0
46. 41298-02VO-000;23-24;N&T/N&G;Man;27;26;96.3
46. 41298-02VO-000;23-24;N&T/N&G;Vrouw;12;11;91.7
46. 41298-02VO-000;24-25;C&M;Vrouw;5;5;100.0
46. 41298-02VO-000;24-25;E&M;Man;7;6;85.7
46. 41298-02VO-000;24-25;E&M/C&M;Man;9;8;88.9
46. 41298-02VO-000;24-25;E&M/C&M;Vrouw;12;10;83.3
46. 41298-02VO-000;24-25;N&G;Man;5;;80.0
46. 41298-02VO-000;24-25;N&G;Vrouw;10;9;90.0
46. 41298-02VO-000;24-25;N&G/C&M;Man;0;0;0.0
46. 41298-02VO-000;24-25;N&T;Man;10;9;90.0
46. 41298-02VO-000;24-25;N&T;Vrouw;5;5;100.0
46. 41298-02VO-000;24-25;N&T/E&M;Man;0;0;0.0
46. 41298-02VO-000;24-25;N&T/E&M;Vrouw;0;0;0.0
46. 41298-02VO-000;24-25;N&T/N&G;Man;21;18;85.7
46. 41298-02VO-000;24-25;N&T/N&G;Vrouw;19;17;89.5
