Type data;tSchool;Schooljaar;Vak omschrijving;Aantal vak deelnemers;Totaal aantal vak deelnemers
Benchmark;VWO Landelijk;19-20;Spaanse taal en literatuur (elementair);839;38462
Benchmark;VWO Landelijk;19-20;Tekenen;1827;38462
Benchmark;VWO Landelijk;19-20;Wiskunde A;18388;38462
Benchmark;VWO Landelijk;19-20;Wiskunde B;19120;38462
Benchmark;VWO Landelijk;19-20;Wiskunde C;954;38462
Benchmark;VWO Landelijk;19-20;Wiskunde D;3084;38462
Benchmark;VWO Landelijk;20-21;Aardrijkskunde;12299;36793
Benchmark;VWO Landelijk;20-21;Algemene natuurwetenschappen;5638;36793
Benchmark;VWO Landelijk;20-21;Bedrijfseconomie;9673;36793
Benchmark;VWO Landelijk;20-21;Bewegen, sport en maatschappij;1847;36793
Benchmark;VWO Landelijk;20-21;Biologie;19773;36793
Benchmark;VWO Landelijk;20-21;Chinese taal en cultuur;268;36793
Benchmark;VWO Landelijk;20-21;Culturele en kunstzinnige vorming;25969;36793
Benchmark;VWO Landelijk;20-21;Duits;18076;36793
Benchmark;VWO Landelijk;20-21;Economie;18453;36793
Benchmark;VWO Landelijk;20-21;Engels;36607;36793
Benchmark;VWO Landelijk;20-21;Filosofie;2829;36793
Benchmark;VWO Landelijk;20-21;Frans;13257;36793
Benchmark;VWO Landelijk;20-21;Friese taal en cultuur;19;36793
Benchmark;VWO Landelijk;20-21;Geschiedenis;16392;36793
Benchmark;VWO Landelijk;20-21;Godsdienst;4873;36793
Benchmark;VWO Landelijk;20-21;Grieks;2816;36793
Benchmark;VWO Landelijk;20-21;Informatica;4727;36793
Benchmark;VWO Landelijk;20-21;Kunst (algemeen);25;36793
Benchmark;VWO Landelijk;20-21;Kunst (beeldende vormgeving);2922;36793
Benchmark;VWO Landelijk;20-21;Kunst (drama);634;36793
Benchmark;VWO Landelijk;20-21;Kunst (muziek);903;36793
Benchmark;VWO Landelijk;20-21;Latijn;6857;36793
Benchmark;VWO Landelijk;20-21;Levensbeschouwelijk vormingsonderwijs;7205;36793
Benchmark;VWO Landelijk;20-21;Lichamelijke opvoeding;36131;36793
Benchmark;VWO Landelijk;20-21;Literatuur;861;36793
Benchmark;VWO Landelijk;20-21;Maatschappijleer;34932;36793
Benchmark;VWO Landelijk;20-21;Maatschappijwetenschappen;3071;36793
Benchmark;VWO Landelijk;20-21;Management en organisatie;118;36793
Benchmark;VWO Landelijk;20-21;Muziek;995;36793
Benchmark;VWO Landelijk;20-21;Natuur, leven en technologie;3095;36793
Benchmark;VWO Landelijk;20-21;Natuurkunde;19961;36793
Benchmark;VWO Landelijk;20-21;Nederlands;36661;36793
Benchmark;VWO Landelijk;20-21;Onderzoek en ontwerpen (beschikking 2007);1231;36793
Benchmark;VWO Landelijk;20-21;Scheikunde;21726;36793
Benchmark;VWO Landelijk;20-21;Spaanse taal en literatuur;1815;36793
Benchmark;VWO Landelijk;20-21;Spaanse taal en literatuur (elementair);715;36793
Benchmark;VWO Landelijk;20-21;Tekenen;1900;36793
Benchmark;VWO Landelijk;20-21;Wiskunde A;17892;36793
Benchmark;VWO Landelijk;20-21;Wiskunde B;18028;36793
Benchmark;VWO Landelijk;20-21;Wiskunde C;819;36793
Benchmark;VWO Landelijk;20-21;Wiskunde D;3113;36793
Benchmark;VWO Landelijk;21-22;Aardrijkskunde;12496;35608
Benchmark;VWO Landelijk;21-22;Algemene natuurwetenschappen;4965;35608
Benchmark;VWO Landelijk;21-22;Bedrijfseconomie;9440;35608
Benchmark;VWO Landelijk;21-22;Bewegen, sport en maatschappij;2013;35608
Benchmark;VWO Landelijk;21-22;Biologie;19089;35608
Benchmark;VWO Landelijk;21-22;Chinese taal en cultuur;252;35608
Benchmark;VWO Landelijk;21-22;Culturele en kunstzinnige vorming;24873;35608
Benchmark;VWO Landelijk;21-22;Duits;16776;35608
Benchmark;VWO Landelijk;21-22;Economie;17538;35608
Benchmark;VWO Landelijk;21-22;Engels;35422;35608
Benchmark;VWO Landelijk;21-22;Filosofie;2860;35608
Benchmark;VWO Landelijk;21-22;Frans;12862;35608
Benchmark;VWO Landelijk;21-22;Friese taal en cultuur;30;35608
Benchmark;VWO Landelijk;21-22;Geschiedenis;16031;35608
Benchmark;VWO Landelijk;21-22;Godsdienst;4688;35608
Benchmark;VWO Landelijk;21-22;Grieks;2908;35608
Benchmark;VWO Landelijk;21-22;Informatica;4422;35608
Benchmark;VWO Landelijk;21-22;Italiaanse taal en literatuur;20;35608
Benchmark;VWO Landelijk;21-22;Kunst (algemeen);11;35608
Benchmark;VWO Landelijk;21-22;Kunst (beeldende vormgeving);3034;35608
Benchmark;VWO Landelijk;21-22;Kunst (drama);659;35608
Benchmark;VWO Landelijk;21-22;Kunst (muziek);824;35608
Benchmark;VWO Landelijk;21-22;Latijn;6418;35608
Benchmark;VWO Landelijk;21-22;Levensbeschouwelijk vormingsonderwijs;6420;35608
Benchmark;VWO Landelijk;21-22;Lichamelijke opvoeding;34930;35608
Benchmark;VWO Landelijk;21-22;Literatuur;795;35608
Benchmark;VWO Landelijk;21-22;Maatschappijleer;33617;35608
Benchmark;VWO Landelijk;21-22;Maatschappijwetenschappen;2988;35608
Benchmark;VWO Landelijk;21-22;Management en organisatie;1;35608
Benchmark;VWO Landelijk;21-22;Muziek;985;35608
Benchmark;VWO Landelijk;21-22;Natuur, leven en technologie;3005;35608
Benchmark;VWO Landelijk;21-22;Natuurkunde;19015;35608
Benchmark;VWO Landelijk;21-22;Nederlands;35463;35608
Benchmark;VWO Landelijk;21-22;Onderzoek en ontwerpen (beschikking 2007);1133;35608
Benchmark;VWO Landelijk;21-22;Russische taal en literatuur;19;35608
Benchmark;VWO Landelijk;21-22;Scheikunde;20873;35608
Benchmark;VWO Landelijk;21-22;Spaanse taal en literatuur;1972;35608
Benchmark;VWO Landelijk;21-22;Spaanse taal en literatuur (elementair);716;35608
Benchmark;VWO Landelijk;21-22;Tekenen;1787;35608
Benchmark;VWO Landelijk;21-22;Wiskunde A;17949;35608
Benchmark;VWO Landelijk;21-22;Wiskunde B;16881;35608
Benchmark;VWO Landelijk;21-22;Wiskunde C;724;35608
Benchmark;VWO Landelijk;21-22;Wiskunde D;2752;35608
Benchmark;VWO Landelijk;22-23;Aardrijkskunde;12022;33134
Benchmark;VWO Landelijk;22-23;Algemene natuurwetenschappen;4071;33134
Benchmark;VWO Landelijk;22-23;Bedrijfseconomie;8620;33134
Benchmark;VWO Landelijk;22-23;Bewegen, sport en maatschappij;1811;33134
Benchmark;VWO Landelijk;22-23;Biologie;17618;33134
Benchmark;VWO Landelijk;22-23;Chinese taal en cultuur;231;33134
Benchmark;VWO Landelijk;22-23;Culturele en kunstzinnige vorming;23138;33134
Benchmark;VWO Landelijk;22-23;Duits;15550;33134
Benchmark;VWO Landelijk;22-23;Economie;16018;33134
Benchmark;VWO Landelijk;22-23;Engels;32934;33134
Benchmark;VWO Landelijk;22-23;Filosofie;2873;33134
Benchmark;VWO Landelijk;22-23;Frans;11422;33134
Benchmark;VWO Landelijk;22-23;Geschiedenis;15059;33134
Benchmark;VWO Landelijk;22-23;Godsdienst;4193;33134
Benchmark;VWO Landelijk;22-23;Grieks;2421;33134
Benchmark;VWO Landelijk;22-23;Informatica;4128;33134
Benchmark;VWO Landelijk;22-23;Kunst (algemeen);48;33134
Benchmark;VWO Landelijk;22-23;Kunst (beeldende vormgeving);2908;33134
Benchmark;VWO Landelijk;22-23;Kunst (drama);649;33134
Benchmark;VWO Landelijk;22-23;Kunst (muziek);813;33134
Benchmark;VWO Landelijk;22-23;Latijn;6106;33134
Benchmark;VWO Landelijk;22-23;Levensbeschouwelijk vormingsonderwijs;5902;33134
Benchmark;VWO Landelijk;22-23;Lichamelijke opvoeding;32456;33134
Benchmark;VWO Landelijk;22-23;Literatuur;788;33134
Benchmark;VWO Landelijk;22-23;Maatschappijleer;31099;33134
Benchmark;VWO Landelijk;22-23;Maatschappijwetenschappen;2792;33134
Benchmark;VWO Landelijk;22-23;Muziek;977;33134
Benchmark;VWO Landelijk;22-23;Natuur, leven en technologie;2927;33134
Benchmark;VWO Landelijk;22-23;Natuurkunde;17530;33134
Benchmark;VWO Landelijk;22-23;Nederlands;32991;33134
Benchmark;VWO Landelijk;22-23;Onderzoek en ontwerpen (beschikking 2007);1063;33134
Benchmark;VWO Landelijk;22-23;Russische taal en literatuur;22;33134
Benchmark;VWO Landelijk;22-23;Scheikunde;19334;33134
Benchmark;VWO Landelijk;22-23;Spaanse taal en literatuur;1923;33134
Benchmark;VWO Landelijk;22-23;Spaanse taal en literatuur (elementair);583;33134
Benchmark;VWO Landelijk;22-23;Tekenen;1700;33134
Benchmark;VWO Landelijk;22-23;Turkse taal en literatuur;34;33134
Benchmark;VWO Landelijk;22-23;Wiskunde A;16828;33134
Benchmark;VWO Landelijk;22-23;Wiskunde B;15507;33134
Benchmark;VWO Landelijk;22-23;Wiskunde C;750;33134
Benchmark;VWO Landelijk;22-23;Wiskunde D;2471;33134
School;07. 13554-20RM-000;22-23;Filosofie;20;114
School;07. 13554-20RM-000;22-23;Frans;24;114
School;07. 13554-20RM-000;22-23;Geschiedenis;58;114
School;07. 13554-20RM-000;22-23;Grieks;50;114
School;07. 13554-20RM-000;22-23;Informatica;1;114
School;07. 13554-20RM-000;22-23;Latijn;67;114
School;07. 13554-20RM-000;22-23;Lichamelijke opvoeding;114;114
School;07. 13554-20RM-000;22-23;Maatschappijleer;114;114
School;07. 13554-20RM-000;22-23;Maatschappijwetenschappen;1;114
School;07. 13554-20RM-000;22-23;Natuur, leven en technologie;16;114
School;07. 13554-20RM-000;22-23;Natuurkunde;67;114
School;07. 13554-20RM-000;22-23;Nederlands;114;114
School;07. 13554-20RM-000;22-23;Scheikunde;70;114
School;07. 13554-20RM-000;22-23;Spaanse taal en literatuur;28;114
School;07. 13554-20RM-000;22-23;Tekenen;14;114
School;07. 13554-20RM-000;22-23;Wiskunde A;44;114
School;07. 13554-20RM-000;22-23;Wiskunde B;69;114
School;07. 13554-20RM-000;22-23;Wiskunde C;1;114
School;07. 13554-20RM-000;22-23;Wiskunde D;1;114
School;21. 13556-02DW-000;17-18;Aardrijkskunde;22;71
School;21. 13556-02DW-000;17-18;Biologie;46;71
School;21. 13556-02DW-000;17-18;Duits;17;71
School;21. 13556-02DW-000;17-18;Economie;50;71
School;21. 13556-02DW-000;17-18;Engels;71;71
School;21. 13556-02DW-000;17-18;Frans;14;71
School;21. 13556-02DW-000;17-18;Geschiedenis;38;71
School;21. 13556-02DW-000;17-18;Grieks;15;71
School;21. 13556-02DW-000;17-18;Kunst (beeldende vormgeving);5;71
School;21. 13556-02DW-000;17-18;Latijn;62;71
School;21. 13556-02DW-000;17-18;Lichamelijke opvoeding;71;71
School;21. 13556-02DW-000;17-18;Maatschappijleer;71;71
School;21. 13556-02DW-000;17-18;Management en organisatie;29;71
School;21. 13556-02DW-000;17-18;Natuurkunde;45;71
School;21. 13556-02DW-000;17-18;Nederlands;71;71
School;21. 13556-02DW-000;17-18;Rekentoets;71;71
School;21. 13556-02DW-000;17-18;Scheikunde;43;71
School;21. 13556-02DW-000;17-18;Wiskunde A;32;71
School;21. 13556-02DW-000;17-18;Wiskunde B;39;71
School;21. 13556-02DW-000;17-18;Wiskunde D;10;71
School;21. 13556-02DW-000;18-19;Aardrijkskunde;43;108
School;21. 13556-02DW-000;18-19;Biologie;71;108
School;21. 13556-02DW-000;18-19;Duits;15;108
School;21. 13556-02DW-000;18-19;Economie;58;108
School;21. 13556-02DW-000;18-19;Engels;108;108
School;21. 13556-02DW-000;18-19;Frans;25;108
School;21. 13556-02DW-000;18-19;Geschiedenis;48;108
School;21. 13556-02DW-000;18-19;Grieks;25;108
School;21. 13556-02DW-000;18-19;Kunst (beeldende vormgeving);19;108
School;21. 13556-02DW-000;18-19;Latijn;92;108
School;21. 13556-02DW-000;18-19;Lichamelijke opvoeding;106;108
School;21. 13556-02DW-000;18-19;Maatschappijleer;108;108
School;21. 13556-02DW-000;18-19;Management en organisatie;39;108
School;21. 13556-02DW-000;18-19;Natuurkunde;60;108
School;21. 13556-02DW-000;18-19;Nederlands;108;108
School;21. 13556-02DW-000;18-19;Rekentoets;108;108
School;21. 13556-02DW-000;18-19;Scheikunde;66;108
School;21. 13556-02DW-000;18-19;Wiskunde A;50;108
School;21. 13556-02DW-000;18-19;Wiskunde B;58;108
School;21. 13556-02DW-000;18-19;Wiskunde D;19;108
School;21. 13556-02DW-000;19-20;Aardrijkskunde;67;107
School;21. 13556-02DW-000;19-20;Biologie;61;107
School;21. 13556-02DW-000;19-20;Duits;24;107
School;21. 13556-02DW-000;19-20;Economie;44;107
School;21. 13556-02DW-000;19-20;Engels;106;107
School;21. 13556-02DW-000;19-20;Frans;19;107
School;21. 13556-02DW-000;19-20;Geschiedenis;47;107
School;21. 13556-02DW-000;19-20;Grieks;23;107
School;21. 13556-02DW-000;19-20;Kunst (beeldende vormgeving);13;107
School;21. 13556-02DW-000;19-20;Latijn;95;107
School;21. 13556-02DW-000;19-20;Lichamelijke opvoeding;105;107
School;21. 13556-02DW-000;19-20;Maatschappijleer;106;107
School;21. 13556-02DW-000;19-20;Management en organisatie;30;107
School;21. 13556-02DW-000;19-20;Natuurkunde;58;107
School;21. 13556-02DW-000;19-20;Nederlands;107;107
School;21. 13556-02DW-000;19-20;Scheikunde;62;107
School;21. 13556-02DW-000;19-20;Wiskunde A;62;107
School;21. 13556-02DW-000;19-20;Wiskunde B;45;107
School;21. 13556-02DW-000;19-20;Wiskunde D;19;107
School;21. 13556-02DW-000;20-21;Aardrijkskunde;55;93
School;21. 13556-02DW-000;20-21;Bedrijfseconomie;27;93
School;21. 13556-02DW-000;20-21;Biologie;58;93
School;21. 13556-02DW-000;20-21;Duits;17;93
School;21. 13556-02DW-000;20-21;Economie;38;93
School;21. 13556-02DW-000;20-21;Engels;93;93
School;21. 13556-02DW-000;20-21;Frans;18;93
School;21. 13556-02DW-000;20-21;Geschiedenis;42;93
School;21. 13556-02DW-000;20-21;Grieks;37;93
School;21. 13556-02DW-000;20-21;Kunst (beeldende vormgeving);10;93
School;21. 13556-02DW-000;20-21;Latijn;67;93
School;21. 13556-02DW-000;20-21;Lichamelijke opvoeding;92;93
School;21. 13556-02DW-000;20-21;Maatschappijleer;93;93
School;21. 13556-02DW-000;20-21;Natuurkunde;57;93
School;21. 13556-02DW-000;20-21;Nederlands;93;93
School;21. 13556-02DW-000;20-21;Scheikunde;60;93
School;21. 13556-02DW-000;20-21;Wiskunde A;36;93
School;21. 13556-02DW-000;20-21;Wiskunde B;57;93
School;21. 13556-02DW-000;20-21;Wiskunde D;22;93
School;21. 13556-02DW-000;21-22;Aardrijkskunde;60;94
School;21. 13556-02DW-000;21-22;Bedrijfseconomie;23;94
School;21. 13556-02DW-000;21-22;Biologie;61;94
School;21. 13556-02DW-000;21-22;Duits;18;94
School;21. 13556-02DW-000;21-22;Economie;32;94
School;21. 13556-02DW-000;21-22;Engels;94;94
School;21. 13556-02DW-000;21-22;Frans;10;94
School;21. 13556-02DW-000;21-22;Geschiedenis;45;94
School;21. 13556-02DW-000;21-22;Grieks;34;94
School;21. 13556-02DW-000;21-22;Kunst (beeldende vormgeving);12;94
School;21. 13556-02DW-000;21-22;Latijn;68;94
School;21. 13556-02DW-000;21-22;Lichamelijke opvoeding;94;94
School;21. 13556-02DW-000;21-22;Maatschappijleer;94;94
School;21. 13556-02DW-000;21-22;Natuurkunde;54;94
School;21. 13556-02DW-000;21-22;Nederlands;94;94
School;21. 13556-02DW-000;21-22;Scheikunde;56;94
School;21. 13556-02DW-000;21-22;Wiskunde A;43;94
School;21. 13556-02DW-000;21-22;Wiskunde B;51;94
School;21. 13556-02DW-000;21-22;Wiskunde D;19;94
School;21. 13556-02DW-000;22-23;Aardrijkskunde;33;75
School;21. 13556-02DW-000;22-23;Bedrijfseconomie;24;75
School;21. 13556-02DW-000;22-23;Biologie;43;75
School;21. 13556-02DW-000;22-23;Duits;17;75
School;21. 13556-02DW-000;22-23;Economie;31;75
School;21. 13556-02DW-000;22-23;Engels;73;75
School;21. 13556-02DW-000;22-23;Frans;13;75
School;21. 13556-02DW-000;22-23;Geschiedenis;36;75
School;21. 13556-02DW-000;22-23;Grieks;16;75
School;21. 13556-02DW-000;22-23;Kunst (beeldende vormgeving);12;75
School;21. 13556-02DW-000;22-23;Latijn;59;75
School;21. 13556-02DW-000;22-23;Lichamelijke opvoeding;75;75
School;21. 13556-02DW-000;22-23;Maatschappijleer;75;75
School;21. 13556-02DW-000;22-23;Natuurkunde;45;75
School;21. 13556-02DW-000;22-23;Nederlands;75;75
School;21. 13556-02DW-000;22-23;Russische taal en literatuur;1;75
School;21. 13556-02DW-000;22-23;Scheikunde;42;75
School;21. 13556-02DW-000;22-23;Wiskunde A;35;75
School;21. 13556-02DW-000;22-23;Wiskunde B;39;75
School;21. 13556-02DW-000;22-23;Wiskunde D;14;75
School;22. 13556-20AJ-000;17-18;Aardrijkskunde;39;105
School;22. 13556-20AJ-000;17-18;Algemene natuurwetenschappen;5;105
School;22. 13556-20AJ-000;17-18;Biologie;43;105
School;22. 13556-20AJ-000;17-18;Duits;55;105
School;22. 13556-20AJ-000;17-18;Economie;51;105
School;22. 13556-20AJ-000;17-18;Engels;105;105
School;22. 13556-20AJ-000;17-18;Filosofie;18;105
School;22. 13556-20AJ-000;17-18;Frans;32;105
School;22. 13556-20AJ-000;17-18;Geschiedenis;53;105
School;22. 13556-20AJ-000;17-18;Grieks;16;105
School;22. 13556-20AJ-000;17-18;Informatica;29;105
School;22. 13556-20AJ-000;17-18;Kunst (beeldende vormgeving);27;105
School;22. 13556-20AJ-000;17-18;Latijn;90;105
School;22. 13556-20AJ-000;17-18;Lichamelijke opvoeding;105;105
School;22. 13556-20AJ-000;17-18;Maatschappijleer;105;105
School;22. 13556-20AJ-000;17-18;Natuurkunde;51;105
School;22. 13556-20AJ-000;17-18;Nederlands;105;105
School;22. 13556-20AJ-000;17-18;Rekentoets;105;105
School;22. 13556-20AJ-000;17-18;Scheikunde;54;105
School;22. 13556-20AJ-000;17-18;Wiskunde A;49;105
School;22. 13556-20AJ-000;17-18;Wiskunde B;56;105
School;22. 13556-20AJ-000;17-18;Wiskunde D;15;105
School;22. 13556-20AJ-000;18-19;Aardrijkskunde;44;104
School;22. 13556-20AJ-000;18-19;Biologie;62;104
School;22. 13556-20AJ-000;18-19;Duits;42;104
School;22. 13556-20AJ-000;18-19;Economie;47;104
School;22. 13556-20AJ-000;18-19;Engels;104;104
School;22. 13556-20AJ-000;18-19;Filosofie;19;104
School;22. 13556-20AJ-000;18-19;Frans;26;104
School;22. 13556-20AJ-000;18-19;Geschiedenis;38;104
School;22. 13556-20AJ-000;18-19;Grieks;31;104
School;22. 13556-20AJ-000;18-19;Informatica;27;104
School;22. 13556-20AJ-000;18-19;Kunst (beeldende vormgeving);19;104
School;22. 13556-20AJ-000;18-19;Latijn;73;104
School;22. 13556-20AJ-000;18-19;Lichamelijke opvoeding;104;104
School;22. 13556-20AJ-000;18-19;Maatschappijleer;104;104
School;22. 13556-20AJ-000;18-19;Natuurkunde;68;104
School;22. 13556-20AJ-000;18-19;Nederlands;104;104
School;22. 13556-20AJ-000;18-19;Rekentoets;104;104
School;22. 13556-20AJ-000;18-19;Scheikunde;72;104
School;22. 13556-20AJ-000;18-19;Wiskunde A;40;104
School;22. 13556-20AJ-000;18-19;Wiskunde B;64;104
School;22. 13556-20AJ-000;18-19;Wiskunde D;21;104
School;22. 13556-20AJ-000;19-20;Aardrijkskunde;47;130
School;22. 13556-20AJ-000;19-20;Biologie;67;130
School;22. 13556-20AJ-000;19-20;Duits;55;130
School;22. 13556-20AJ-000;19-20;Economie;57;130
School;22. 13556-20AJ-000;19-20;Engels;129;130
School;22. 13556-20AJ-000;19-20;Filosofie;16;130
School;22. 13556-20AJ-000;19-20;Frans;29;130
School;22. 13556-20AJ-000;19-20;Geschiedenis;57;130
School;22. 13556-20AJ-000;19-20;Grieks;35;130
School;22. 13556-20AJ-000;19-20;Informatica;46;130
School;22. 13556-20AJ-000;19-20;Kunst (beeldende vormgeving);32;130
School;22. 13556-20AJ-000;19-20;Latijn;95;130
School;22. 13556-20AJ-000;19-20;Lichamelijke opvoeding;128;130
School;22. 13556-20AJ-000;19-20;Maatschappijleer;129;130
School;22. 13556-20AJ-000;19-20;Natuurkunde;73;130
School;22. 13556-20AJ-000;19-20;Nederlands;130;130
School;22. 13556-20AJ-000;19-20;Scheikunde;77;130
School;22. 13556-20AJ-000;19-20;Wiskunde A;62;130
School;22. 13556-20AJ-000;19-20;Wiskunde B;68;130
School;22. 13556-20AJ-000;19-20;Wiskunde D;19;130
School;22. 13556-20AJ-000;20-21;Aardrijkskunde;44;108
School;22. 13556-20AJ-000;20-21;Biologie;62;108
School;22. 13556-20AJ-000;20-21;Duits;36;108
School;22. 13556-20AJ-000;20-21;Economie;47;108
School;22. 13556-20AJ-000;20-21;Engels;108;108
School;22. 13556-20AJ-000;20-21;Filosofie;15;108
School;22. 13556-20AJ-000;20-21;Frans;22;108
School;22. 13556-20AJ-000;20-21;Geschiedenis;41;108
School;22. 13556-20AJ-000;20-21;Grieks;30;108
School;22. 13556-20AJ-000;20-21;Informatica;37;108
School;22. 13556-20AJ-000;20-21;Kunst (beeldende vormgeving);18;108
School;22. 13556-20AJ-000;20-21;Latijn;81;108
School;22. 13556-20AJ-000;20-21;Lichamelijke opvoeding;106;108
School;22. 13556-20AJ-000;20-21;Maatschappijleer;108;108
School;22. 13556-20AJ-000;20-21;Natuurkunde;67;108
School;22. 13556-20AJ-000;20-21;Nederlands;108;108
School;22. 13556-20AJ-000;20-21;Scheikunde;75;108
School;22. 13556-20AJ-000;20-21;Wiskunde A;42;108
School;22. 13556-20AJ-000;20-21;Wiskunde B;64;108
School;22. 13556-20AJ-000;20-21;Wiskunde C;2;108
School;22. 13556-20AJ-000;20-21;Wiskunde D;19;108
School;22. 13556-20AJ-000;21-22;Aardrijkskunde;61;119
School;22. 13556-20AJ-000;21-22;Biologie;56;119
School;22. 13556-20AJ-000;21-22;Duits;48;119
School;22. 13556-20AJ-000;21-22;Economie;54;119
School;22. 13556-20AJ-000;21-22;Engels;119;119
School;22. 13556-20AJ-000;21-22;Filosofie;13;119
School;22. 13556-20AJ-000;21-22;Frans;33;119
School;22. 13556-20AJ-000;21-22;Geschiedenis;61;119
School;22. 13556-20AJ-000;21-22;Grieks;41;119
School;22. 13556-20AJ-000;21-22;Informatica;37;119
School;22. 13556-20AJ-000;21-22;Kunst (beeldende vormgeving);31;119
School;22. 13556-20AJ-000;21-22;Latijn;81;119
School;22. 13556-20AJ-000;21-22;Lichamelijke opvoeding;119;119
School;22. 13556-20AJ-000;21-22;Maatschappijleer;119;119
School;22. 13556-20AJ-000;21-22;Natuurkunde;55;119
School;22. 13556-20AJ-000;21-22;Nederlands;119;119
School;22. 13556-20AJ-000;21-22;Scheikunde;64;119
School;22. 13556-20AJ-000;21-22;Wiskunde A;64;119
School;22. 13556-20AJ-000;21-22;Wiskunde B;53;119
School;22. 13556-20AJ-000;21-22;Wiskunde C;2;119
School;22. 13556-20AJ-000;21-22;Wiskunde D;12;119
School;22. 13556-20AJ-000;22-23;Aardrijkskunde;41;105
School;22. 13556-20AJ-000;22-23;Biologie;42;105
School;22. 13556-20AJ-000;22-23;Duits;22;105
School;22. 13556-20AJ-000;22-23;Economie;63;105
School;22. 13556-20AJ-000;22-23;Engels;105;105
School;22. 13556-20AJ-000;22-23;Filosofie;20;105
School;22. 13556-20AJ-000;22-23;Frans;32;105
School;22. 13556-20AJ-000;22-23;Geschiedenis;55;105
School;22. 13556-20AJ-000;22-23;Grieks;33;105
School;22. 13556-20AJ-000;22-23;Informatica;44;105
School;22. 13556-20AJ-000;22-23;Kunst (beeldende vormgeving);16;105
School;22. 13556-20AJ-000;22-23;Latijn;75;105
School;22. 13556-20AJ-000;22-23;Lichamelijke opvoeding;105;105
School;22. 13556-20AJ-000;22-23;Maatschappijleer;105;105
School;22. 13556-20AJ-000;22-23;Natuurkunde;52;105
School;22. 13556-20AJ-000;22-23;Nederlands;105;105
School;22. 13556-20AJ-000;22-23;Scheikunde;56;105
School;22. 13556-20AJ-000;22-23;Wiskunde A;45;105
School;22. 13556-20AJ-000;22-23;Wiskunde B;58;105
School;22. 13556-20AJ-000;22-23;Wiskunde C;2;105
School;22. 13556-20AJ-000;22-23;Wiskunde D;10;105
School;37. 13556-20DG-000;17-18;Aardrijkskunde;52;105
School;37. 13556-20DG-000;17-18;Algemene natuurwetenschappen;105;105
School;37. 13556-20DG-000;17-18;Biologie;47;105
School;37. 13556-20DG-000;17-18;Duits;28;105
School;37. 13556-20DG-000;17-18;Economie;48;105
School;37. 13556-20DG-000;17-18;Engels;105;105
School;37. 13556-20DG-000;17-18;Filosofie;13;105
School;37. 13556-20DG-000;17-18;Frans;26;105
